,k5,k6,k7,score,score_init
10731,1074.736842,14.21052632,0.108947368,879,1138
10732,1074.736842,14.21052632,0.129736842,863,1138
10733,1074.736842,14.21052632,0.150526316,792,1138
10734,1074.736842,14.21052632,0.171315789,766,1138
10735,1074.736842,14.21052632,0.192105263,811,1138
10736,1074.736842,14.21052632,0.212894737,746,1138
10737,1074.736842,14.21052632,0.233684211,779,1138
10738,1074.736842,14.21052632,0.254473684,792,1138
10739,1074.736842,14.21052632,0.275263158,743,1138
10740,1074.736842,14.21052632,0.296052632,716,1138
10741,1074.736842,14.21052632,0.316842105,663,1138
10742,1074.736842,14.21052632,0.33763157899999996,618,1138
10743,1074.736842,14.21052632,0.358421053,640,1138
10744,1074.736842,14.21052632,0.379210526,641,1138
10745,1074.736842,14.21052632,0.4,629,1138
10746,1074.736842,15.52631579,0.005,4008,1138
10747,1074.736842,15.52631579,0.025789474,1603,1138
10748,1074.736842,15.52631579,0.046578947,1054,1138
10749,1074.736842,15.52631579,0.067368421,945,1138
10750,1074.736842,15.52631579,0.088157895,1000,1138
10751,1074.736842,15.52631579,0.108947368,876,1138
10752,1074.736842,15.52631579,0.129736842,820,1138
10753,1074.736842,15.52631579,0.150526316,871,1138
10754,1074.736842,15.52631579,0.171315789,744,1138
10755,1074.736842,15.52631579,0.192105263,732,1138
10756,1074.736842,15.52631579,0.212894737,725,1138
10757,1074.736842,15.52631579,0.233684211,763,1138
10758,1074.736842,15.52631579,0.254473684,724,1138
10759,1074.736842,15.52631579,0.275263158,696,1138
10760,1074.736842,15.52631579,0.296052632,637,1138
10761,1074.736842,15.52631579,0.316842105,755,1138
10762,1074.736842,15.52631579,0.33763157899999996,674,1138
10763,1074.736842,15.52631579,0.358421053,737,1138
10764,1074.736842,15.52631579,0.379210526,765,1138
10765,1074.736842,15.52631579,0.4,659,1138
10766,1074.736842,16.84210526,0.005,4012,1138
10767,1074.736842,16.84210526,0.025789474,1440,1138
10768,1074.736842,16.84210526,0.046578947,1096,1138
10769,1074.736842,16.84210526,0.067368421,1001,1138
10770,1074.736842,16.84210526,0.088157895,929,1138
10771,1074.736842,16.84210526,0.108947368,911,1138
10772,1074.736842,16.84210526,0.129736842,818,1138
10773,1074.736842,16.84210526,0.150526316,741,1138
10774,1074.736842,16.84210526,0.171315789,833,1138
10775,1074.736842,16.84210526,0.192105263,660,1138
10776,1074.736842,16.84210526,0.212894737,741,1138
10777,1074.736842,16.84210526,0.233684211,746,1138
10778,1074.736842,16.84210526,0.254473684,661,1138
10779,1074.736842,16.84210526,0.275263158,606,1138
10780,1074.736842,16.84210526,0.296052632,667,1138
10781,1074.736842,16.84210526,0.316842105,714,1138
10782,1074.736842,16.84210526,0.33763157899999996,677,1138
10783,1074.736842,16.84210526,0.358421053,602,1138
10784,1074.736842,16.84210526,0.379210526,624,1138
10785,1074.736842,16.84210526,0.4,529,1138
10786,1074.736842,18.15789474,0.005,3943,1138
10787,1074.736842,18.15789474,0.025789474,1440,1138
10788,1074.736842,18.15789474,0.046578947,978,1138
10789,1074.736842,18.15789474,0.067368421,947,1138
10790,1074.736842,18.15789474,0.088157895,849,1138
10791,1074.736842,18.15789474,0.108947368,877,1138
10792,1074.736842,18.15789474,0.129736842,815,1138
10793,1074.736842,18.15789474,0.150526316,627,1138
10794,1074.736842,18.15789474,0.171315789,722,1138
10795,1074.736842,18.15789474,0.192105263,726,1138
10796,1074.736842,18.15789474,0.212894737,796,1138
10797,1074.736842,18.15789474,0.233684211,700,1138
10798,1074.736842,18.15789474,0.254473684,749,1138
10799,1074.736842,18.15789474,0.275263158,662,1138
10800,1074.736842,18.15789474,0.296052632,599,1138
10801,1074.736842,18.15789474,0.316842105,656,1138
10802,1074.736842,18.15789474,0.33763157899999996,674,1138
10803,1074.736842,18.15789474,0.358421053,633,1138
10804,1074.736842,18.15789474,0.379210526,698,1138
10805,1074.736842,18.15789474,0.4,647,1138
10806,1074.736842,19.47368421,0.005,4047,1138
10807,1074.736842,19.47368421,0.025789474,1465,1138
10808,1074.736842,19.47368421,0.046578947,1026,1138
10809,1074.736842,19.47368421,0.067368421,915,1138
10810,1074.736842,19.47368421,0.088157895,835,1138
10811,1074.736842,19.47368421,0.108947368,879,1138
10812,1074.736842,19.47368421,0.129736842,761,1138
10813,1074.736842,19.47368421,0.150526316,799,1138
10814,1074.736842,19.47368421,0.171315789,761,1138
10815,1074.736842,19.47368421,0.192105263,677,1138
10816,1074.736842,19.47368421,0.212894737,644,1138
10817,1074.736842,19.47368421,0.233684211,665,1138
10818,1074.736842,19.47368421,0.254473684,804,1138
10819,1074.736842,19.47368421,0.275263158,690,1138
10820,1074.736842,19.47368421,0.296052632,794,1138
10821,1074.736842,19.47368421,0.316842105,636,1138
10822,1074.736842,19.47368421,0.33763157899999996,614,1138
10823,1074.736842,19.47368421,0.358421053,706,1138
10824,1074.736842,19.47368421,0.379210526,686,1138
10825,1074.736842,19.47368421,0.4,709,1138
10826,1074.736842,20.78947368,0.005,4102,1138
10827,1074.736842,20.78947368,0.025789474,1490,1138
10828,1074.736842,20.78947368,0.046578947,1080,1138
10829,1074.736842,20.78947368,0.067368421,942,1138
10830,1074.736842,20.78947368,0.088157895,799,1138
10831,1074.736842,20.78947368,0.108947368,884,1138
10832,1074.736842,20.78947368,0.129736842,750,1138
10833,1074.736842,20.78947368,0.150526316,796,1138
10834,1074.736842,20.78947368,0.171315789,807,1138
10835,1074.736842,20.78947368,0.192105263,739,1138
10836,1074.736842,20.78947368,0.212894737,715,1138
10837,1074.736842,20.78947368,0.233684211,725,1138
10838,1074.736842,20.78947368,0.254473684,628,1138
10839,1074.736842,20.78947368,0.275263158,732,1138
10840,1074.736842,20.78947368,0.296052632,680,1138
10841,1074.736842,20.78947368,0.316842105,700,1138
10842,1074.736842,20.78947368,0.33763157899999996,671,1138
10843,1074.736842,20.78947368,0.358421053,700,1138
10844,1074.736842,20.78947368,0.379210526,677,1138
10845,1074.736842,20.78947368,0.4,556,1138
10846,1074.736842,22.10526316,0.005,4033,1138
10847,1074.736842,22.10526316,0.025789474,1336,1138
10848,1074.736842,22.10526316,0.046578947,985,1138
10849,1074.736842,22.10526316,0.067368421,941,1138
10850,1074.736842,22.10526316,0.088157895,828,1138
10851,1074.736842,22.10526316,0.108947368,731,1138
10852,1074.736842,22.10526316,0.129736842,861,1138
10853,1074.736842,22.10526316,0.150526316,728,1138
10854,1074.736842,22.10526316,0.171315789,749,1138
10855,1074.736842,22.10526316,0.192105263,638,1138
10856,1074.736842,22.10526316,0.212894737,699,1138
10857,1074.736842,22.10526316,0.233684211,695,1138
10858,1074.736842,22.10526316,0.254473684,772,1138
10859,1074.736842,22.10526316,0.275263158,679,1138
10860,1074.736842,22.10526316,0.296052632,686,1138
10861,1074.736842,22.10526316,0.316842105,697,1138
10862,1074.736842,22.10526316,0.33763157899999996,653,1138
10863,1074.736842,22.10526316,0.358421053,707,1138
10864,1074.736842,22.10526316,0.379210526,639,1138
10865,1074.736842,22.10526316,0.4,577,1138
10866,1074.736842,23.42105263,0.005,4106,1138
10867,1074.736842,23.42105263,0.025789474,1260,1138
10868,1074.736842,23.42105263,0.046578947,1039,1138
10869,1074.736842,23.42105263,0.067368421,925,1138
10870,1074.736842,23.42105263,0.088157895,874,1138
10871,1074.736842,23.42105263,0.108947368,825,1138
10872,1074.736842,23.42105263,0.129736842,790,1138
10873,1074.736842,23.42105263,0.150526316,773,1138
10874,1074.736842,23.42105263,0.171315789,803,1138
10875,1074.736842,23.42105263,0.192105263,714,1138
10876,1074.736842,23.42105263,0.212894737,711,1138
10877,1074.736842,23.42105263,0.233684211,671,1138
10878,1074.736842,23.42105263,0.254473684,671,1138
10879,1074.736842,23.42105263,0.275263158,658,1138
10880,1074.736842,23.42105263,0.296052632,676,1138
10881,1074.736842,23.42105263,0.316842105,699,1138
10882,1074.736842,23.42105263,0.33763157899999996,736,1138
10883,1074.736842,23.42105263,0.358421053,626,1138
10884,1074.736842,23.42105263,0.379210526,611,1138
10885,1074.736842,23.42105263,0.4,578,1138
10886,1074.736842,24.73684211,0.005,4235,1138
10887,1074.736842,24.73684211,0.025789474,1221,1138
10888,1074.736842,24.73684211,0.046578947,984,1138
10889,1074.736842,24.73684211,0.067368421,878,1138
10890,1074.736842,24.73684211,0.088157895,811,1138
10891,1074.736842,24.73684211,0.108947368,884,1138
10892,1074.736842,24.73684211,0.129736842,744,1138
10893,1074.736842,24.73684211,0.150526316,756,1138
10894,1074.736842,24.73684211,0.171315789,695,1138
10895,1074.736842,24.73684211,0.192105263,751,1138
10896,1074.736842,24.73684211,0.212894737,723,1138
10897,1074.736842,24.73684211,0.233684211,692,1138
10898,1074.736842,24.73684211,0.254473684,699,1138
10899,1074.736842,24.73684211,0.275263158,680,1138
10900,1074.736842,24.73684211,0.296052632,658,1138
10901,1074.736842,24.73684211,0.316842105,652,1138
10902,1074.736842,24.73684211,0.33763157899999996,627,1138
10903,1074.736842,24.73684211,0.358421053,626,1138
10904,1074.736842,24.73684211,0.379210526,595,1138
10905,1074.736842,24.73684211,0.4,558,1138
10906,1074.736842,26.05263158,0.005,4250,1138
10907,1074.736842,26.05263158,0.025789474,1233,1138
10908,1074.736842,26.05263158,0.046578947,987,1138
10909,1074.736842,26.05263158,0.067368421,878,1138
10910,1074.736842,26.05263158,0.088157895,872,1138
10911,1074.736842,26.05263158,0.108947368,739,1138
10912,1074.736842,26.05263158,0.129736842,847,1138
10913,1074.736842,26.05263158,0.150526316,745,1138
10914,1074.736842,26.05263158,0.171315789,736,1138
10915,1074.736842,26.05263158,0.192105263,761,1138
10916,1074.736842,26.05263158,0.212894737,764,1138
10917,1074.736842,26.05263158,0.233684211,647,1138
10918,1074.736842,26.05263158,0.254473684,622,1138
10919,1074.736842,26.05263158,0.275263158,647,1138
10920,1074.736842,26.05263158,0.296052632,544,1138
10921,1074.736842,26.05263158,0.316842105,569,1138
10922,1074.736842,26.05263158,0.33763157899999996,671,1138
10923,1074.736842,26.05263158,0.358421053,730,1138
10924,1074.736842,26.05263158,0.379210526,676,1138
10925,1074.736842,26.05263158,0.4,607,1138
10926,1074.736842,27.36842105,0.005,3861,1138
10927,1074.736842,27.36842105,0.025789474,1202,1138
10928,1074.736842,27.36842105,0.046578947,1028,1138
10929,1074.736842,27.36842105,0.067368421,789,1138
10930,1074.736842,27.36842105,0.088157895,892,1138
10931,1074.736842,27.36842105,0.108947368,795,1138
10932,1074.736842,27.36842105,0.129736842,766,1138
10933,1074.736842,27.36842105,0.150526316,685,1138
10934,1074.736842,27.36842105,0.171315789,736,1138
10935,1074.736842,27.36842105,0.192105263,660,1138
10936,1074.736842,27.36842105,0.212894737,657,1138
10937,1074.736842,27.36842105,0.233684211,704,1138
10938,1074.736842,27.36842105,0.254473684,572,1138
10939,1074.736842,27.36842105,0.275263158,737,1138
10940,1074.736842,27.36842105,0.296052632,665,1138
10941,1074.736842,27.36842105,0.316842105,616,1138
10942,1074.736842,27.36842105,0.33763157899999996,615,1138
10943,1074.736842,27.36842105,0.358421053,598,1138
10944,1074.736842,27.36842105,0.379210526,640,1138
10945,1074.736842,27.36842105,0.4,687,1138
10946,1074.736842,28.68421053,0.005,4193,1138
10947,1074.736842,28.68421053,0.025789474,1197,1138
10948,1074.736842,28.68421053,0.046578947,925,1138
10949,1074.736842,28.68421053,0.067368421,892,1138
10950,1074.736842,28.68421053,0.088157895,892,1138
10951,1074.736842,28.68421053,0.108947368,860,1138
10952,1074.736842,28.68421053,0.129736842,736,1138
10953,1074.736842,28.68421053,0.150526316,742,1138
10954,1074.736842,28.68421053,0.171315789,732,1138
10955,1074.736842,28.68421053,0.192105263,682,1138
10956,1074.736842,28.68421053,0.212894737,695,1138
10957,1074.736842,28.68421053,0.233684211,622,1138
10958,1074.736842,28.68421053,0.254473684,690,1138
10959,1074.736842,28.68421053,0.275263158,613,1138
10960,1074.736842,28.68421053,0.296052632,623,1138
10961,1074.736842,28.68421053,0.316842105,596,1138
10962,1074.736842,28.68421053,0.33763157899999996,652,1138
10963,1074.736842,28.68421053,0.358421053,665,1138
10964,1074.736842,28.68421053,0.379210526,595,1138
10965,1074.736842,28.68421053,0.4,587,1138
10966,1074.736842,30.0,0.005,4290,1138
10967,1074.736842,30.0,0.025789474,1103,1138
10968,1074.736842,30.0,0.046578947,1016,1138
10969,1074.736842,30.0,0.067368421,885,1138
10970,1074.736842,30.0,0.088157895,828,1138
10971,1074.736842,30.0,0.108947368,835,1138
10972,1074.736842,30.0,0.129736842,766,1138
10973,1074.736842,30.0,0.150526316,726,1138
10974,1074.736842,30.0,0.171315789,770,1138
10975,1074.736842,30.0,0.192105263,785,1138
10976,1074.736842,30.0,0.212894737,652,1138
10977,1074.736842,30.0,0.233684211,669,1138
10978,1074.736842,30.0,0.254473684,711,1138
10979,1074.736842,30.0,0.275263158,677,1138
10980,1074.736842,30.0,0.296052632,727,1138
10981,1074.736842,30.0,0.316842105,705,1138
10982,1074.736842,30.0,0.33763157899999996,574,1138
10983,1074.736842,30.0,0.358421053,590,1138
10984,1074.736842,30.0,0.379210526,617,1138
10985,1074.736842,30.0,0.4,629,1138
10986,1077.0,27.0,0.30880208,718,1138
10987,1079.0,9.0,0.368807027,664,1138
10988,1084.0,8.0,0.217971995,755,1138
10989,1086.0,20.0,0.29436779399999996,712,1138
10990,1089.0,19.0,0.37411148200000005,630,1138
10991,1089.0,23.0,0.224282984,689,1138
10992,1089.0,23.0,0.235100555,740,1138
10993,1093.0,17.0,0.333753486,677,1138
10994,1093.0,17.0,0.334451035,600,1138
10995,1094.0,9.0,0.269848217,685,1138
10996,1094.0,9.0,0.269848217,754,1138
10997,1094.0,9.0,0.269848217,758,1138
10998,1094.0,23.0,0.22030703899999998,734,1138
10999,1094.0,23.0,0.22441682899999998,683,1138
11000,1097.0,15.0,0.389285001,586,1138
11001,1097.0,29.0,0.044950502999999996,911,1138
11002,1105.0,7.0,0.041433266,1349,1138
11003,1107.0,11.0,0.263856388,759,1138
11004,1108.0,26.0,0.09195070400000001,796,1138
11005,1114.0,6.0,0.10263126199999999,969,1138
11006,1116.0,8.0,0.16264379,734,1138
11007,1122.0,9.0,0.306680338,622,1138
11008,1122.0,9.0,0.310568656,745,1138
11009,1123.0,27.0,0.16640092199999998,640,1138
11010,1131.0,28.0,0.060874777000000005,853,1138
11011,1134.0,20.0,0.136834415,745,1138
11012,1137.3684210000001,5.0,0.005,4172,1138
11013,1137.3684210000001,5.0,0.025789474,2376,1138
11014,1137.3684210000001,5.0,0.046578947,1338,1138
11015,1137.3684210000001,5.0,0.067368421,1195,1138
11016,1137.3684210000001,5.0,0.088157895,940,1138
11017,1137.3684210000001,5.0,0.108947368,919,1138
11018,1137.3684210000001,5.0,0.129736842,889,1138
11019,1137.3684210000001,5.0,0.150526316,903,1138
11020,1137.3684210000001,5.0,0.171315789,822,1138
11021,1137.3684210000001,5.0,0.192105263,834,1138
11022,1137.3684210000001,5.0,0.212894737,812,1138
11023,1137.3684210000001,5.0,0.233684211,893,1138
11024,1137.3684210000001,5.0,0.254473684,731,1138
11025,1137.3684210000001,5.0,0.275263158,716,1138
11026,1137.3684210000001,5.0,0.296052632,648,1138
11027,1137.3684210000001,5.0,0.316842105,761,1138
11028,1137.3684210000001,5.0,0.33763157899999996,775,1138
11029,1137.3684210000001,5.0,0.358421053,710,1138
11030,1137.3684210000001,5.0,0.379210526,714,1138
11031,1137.3684210000001,5.0,0.4,628,1138
11032,1137.3684210000001,6.315789474,0.005,4228,1138
11033,1137.3684210000001,6.315789474,0.025789474,2201,1138
11034,1137.3684210000001,6.315789474,0.046578947,1305,1138
11035,1137.3684210000001,6.315789474,0.067368421,1290,1138
11036,1137.3684210000001,6.315789474,0.088157895,1014,1138
11037,1137.3684210000001,6.315789474,0.108947368,1012,1138
11038,1137.3684210000001,6.315789474,0.129736842,958,1138
11039,1137.3684210000001,6.315789474,0.150526316,897,1138
11040,1137.3684210000001,6.315789474,0.171315789,892,1138
11041,1137.3684210000001,6.315789474,0.192105263,827,1138
11042,1137.3684210000001,6.315789474,0.212894737,783,1138
11043,1137.3684210000001,6.315789474,0.233684211,813,1138
11044,1137.3684210000001,6.315789474,0.254473684,715,1138
11045,1137.3684210000001,6.315789474,0.275263158,774,1138
11046,1137.3684210000001,6.315789474,0.296052632,683,1138
11047,1137.3684210000001,6.315789474,0.316842105,639,1138
11048,1137.3684210000001,6.315789474,0.33763157899999996,719,1138
11049,1137.3684210000001,6.315789474,0.358421053,666,1138
11050,1137.3684210000001,6.315789474,0.379210526,778,1138
11051,1137.3684210000001,6.315789474,0.4,721,1138
11052,1137.3684210000001,7.631578947,0.005,4195,1138
11053,1137.3684210000001,7.631578947,0.025789474,2309,1138
11054,1137.3684210000001,7.631578947,0.046578947,1364,1138
11055,1137.3684210000001,7.631578947,0.067368421,1019,1138
11056,1137.3684210000001,7.631578947,0.088157895,1098,1138
11057,1137.3684210000001,7.631578947,0.108947368,916,1138
11058,1137.3684210000001,7.631578947,0.129736842,919,1138
11059,1137.3684210000001,7.631578947,0.150526316,834,1138
11060,1137.3684210000001,7.631578947,0.171315789,840,1138
11061,1137.3684210000001,7.631578947,0.192105263,845,1138
11062,1137.3684210000001,7.631578947,0.212894737,819,1138
11063,1137.3684210000001,7.631578947,0.233684211,790,1138
11064,1137.3684210000001,7.631578947,0.254473684,697,1138
11065,1137.3684210000001,7.631578947,0.275263158,712,1138
11066,1137.3684210000001,7.631578947,0.296052632,774,1138
11067,1137.3684210000001,7.631578947,0.316842105,802,1138
11068,1137.3684210000001,7.631578947,0.33763157899999996,688,1138
11069,1137.3684210000001,7.631578947,0.358421053,685,1138
11070,1137.3684210000001,7.631578947,0.379210526,613,1138
11071,1137.3684210000001,7.631578947,0.4,680,1138
11072,1137.3684210000001,8.947368421,0.005,4008,1138
11073,1137.3684210000001,8.947368421,0.025789474,2027,1138
11074,1137.3684210000001,8.947368421,0.046578947,1244,1138
11075,1137.3684210000001,8.947368421,0.067368421,997,1138
11076,1137.3684210000001,8.947368421,0.088157895,1039,1138
11077,1137.3684210000001,8.947368421,0.108947368,908,1138
11078,1137.3684210000001,8.947368421,0.129736842,883,1138
11079,1137.3684210000001,8.947368421,0.150526316,827,1138
11080,1137.3684210000001,8.947368421,0.171315789,736,1138
11081,1137.3684210000001,8.947368421,0.192105263,807,1138
11082,1137.3684210000001,8.947368421,0.212894737,676,1138
11083,1137.3684210000001,8.947368421,0.233684211,734,1138
11084,1137.3684210000001,8.947368421,0.254473684,735,1138
11085,1137.3684210000001,8.947368421,0.275263158,771,1138
11086,1137.3684210000001,8.947368421,0.296052632,659,1138
11087,1137.3684210000001,8.947368421,0.316842105,734,1138
11088,1137.3684210000001,8.947368421,0.33763157899999996,692,1138
11089,1137.3684210000001,8.947368421,0.358421053,635,1138
11090,1137.3684210000001,8.947368421,0.379210526,681,1138
11091,1137.3684210000001,8.947368421,0.4,657,1138
11092,1137.3684210000001,10.26315789,0.005,4076,1138
11093,1137.3684210000001,10.26315789,0.025789474,1627,1138
11094,1137.3684210000001,10.26315789,0.046578947,1201,1138
11095,1137.3684210000001,10.26315789,0.067368421,977,1138
11096,1137.3684210000001,10.26315789,0.088157895,853,1138
11097,1137.3684210000001,10.26315789,0.108947368,899,1138
11098,1137.3684210000001,10.26315789,0.129736842,897,1138
11099,1137.3684210000001,10.26315789,0.150526316,894,1138
11100,1137.3684210000001,10.26315789,0.171315789,766,1138
11101,1137.3684210000001,10.26315789,0.192105263,797,1138
11102,1137.3684210000001,10.26315789,0.212894737,827,1138
11103,1137.3684210000001,10.26315789,0.233684211,712,1138
11104,1137.3684210000001,10.26315789,0.254473684,815,1138
11105,1137.3684210000001,10.26315789,0.275263158,750,1138
11106,1137.3684210000001,10.26315789,0.296052632,655,1138
11107,1137.3684210000001,10.26315789,0.316842105,701,1138
11108,1137.3684210000001,10.26315789,0.33763157899999996,720,1138
11109,1137.3684210000001,10.26315789,0.358421053,717,1138
11110,1137.3684210000001,10.26315789,0.379210526,673,1138
11111,1137.3684210000001,10.26315789,0.4,664,1138
11112,1137.3684210000001,11.57894737,0.005,4409,1138
11113,1137.3684210000001,11.57894737,0.025789474,1905,1138
11114,1137.3684210000001,11.57894737,0.046578947,1171,1138
11115,1137.3684210000001,11.57894737,0.067368421,1037,1138
11116,1137.3684210000001,11.57894737,0.088157895,964,1138
11117,1137.3684210000001,11.57894737,0.108947368,845,1138
11118,1137.3684210000001,11.57894737,0.129736842,787,1138
11119,1137.3684210000001,11.57894737,0.150526316,802,1138
11120,1137.3684210000001,11.57894737,0.171315789,796,1138
11121,1137.3684210000001,11.57894737,0.192105263,709,1138
11122,1137.3684210000001,11.57894737,0.212894737,770,1138
11123,1137.3684210000001,11.57894737,0.233684211,740,1138
11124,1137.3684210000001,11.57894737,0.254473684,707,1138
11125,1137.3684210000001,11.57894737,0.275263158,823,1138
11126,1137.3684210000001,11.57894737,0.296052632,679,1138
11127,1137.3684210000001,11.57894737,0.316842105,698,1138
11128,1137.3684210000001,11.57894737,0.33763157899999996,705,1138
11129,1137.3684210000001,11.57894737,0.358421053,684,1138
11130,1137.3684210000001,11.57894737,0.379210526,638,1138
11131,1137.3684210000001,11.57894737,0.4,692,1138
11132,1137.3684210000001,12.89473684,0.005,4172,1138
11133,1137.3684210000001,12.89473684,0.025789474,1771,1138
11134,1137.3684210000001,12.89473684,0.046578947,1179,1138
11135,1137.3684210000001,12.89473684,0.067368421,1038,1138
11136,1137.3684210000001,12.89473684,0.088157895,853,1138
11137,1137.3684210000001,12.89473684,0.108947368,932,1138
11138,1137.3684210000001,12.89473684,0.129736842,824,1138
11139,1137.3684210000001,12.89473684,0.150526316,761,1138
11140,1137.3684210000001,12.89473684,0.171315789,718,1138
11141,1137.3684210000001,12.89473684,0.192105263,715,1138
11142,1137.3684210000001,12.89473684,0.212894737,768,1138
11143,1137.3684210000001,12.89473684,0.233684211,773,1138
11144,1137.3684210000001,12.89473684,0.254473684,780,1138
11145,1137.3684210000001,12.89473684,0.275263158,690,1138
11146,1137.3684210000001,12.89473684,0.296052632,659,1138
11147,1137.3684210000001,12.89473684,0.316842105,769,1138
11148,1137.3684210000001,12.89473684,0.33763157899999996,667,1138
11149,1137.3684210000001,12.89473684,0.358421053,602,1138
11150,1137.3684210000001,12.89473684,0.379210526,626,1138
11151,1137.3684210000001,12.89473684,0.4,738,1138
11152,1137.3684210000001,14.21052632,0.005,4124,1138
11153,1137.3684210000001,14.21052632,0.025789474,1578,1138
11154,1137.3684210000001,14.21052632,0.046578947,1208,1138
11155,1137.3684210000001,14.21052632,0.067368421,955,1138
11156,1137.3684210000001,14.21052632,0.088157895,874,1138
11157,1137.3684210000001,14.21052632,0.108947368,750,1138
11158,1137.3684210000001,14.21052632,0.129736842,835,1138
11159,1137.3684210000001,14.21052632,0.150526316,864,1138
11160,1137.3684210000001,14.21052632,0.171315789,819,1138
11161,1137.3684210000001,14.21052632,0.192105263,708,1138
11162,1137.3684210000001,14.21052632,0.212894737,754,1138
11163,1137.3684210000001,14.21052632,0.233684211,702,1138
11164,1137.3684210000001,14.21052632,0.254473684,663,1138
11165,1137.3684210000001,14.21052632,0.275263158,619,1138
11166,1137.3684210000001,14.21052632,0.296052632,788,1138
11167,1137.3684210000001,14.21052632,0.316842105,769,1138
11168,1137.3684210000001,14.21052632,0.33763157899999996,669,1138
11169,1137.3684210000001,14.21052632,0.358421053,687,1138
11170,1137.3684210000001,14.21052632,0.379210526,657,1138
11171,1137.3684210000001,14.21052632,0.4,619,1138
11172,1137.3684210000001,15.52631579,0.005,4179,1138
11173,1137.3684210000001,15.52631579,0.025789474,1527,1138
11174,1137.3684210000001,15.52631579,0.046578947,1134,1138
11175,1137.3684210000001,15.52631579,0.067368421,986,1138
11176,1137.3684210000001,15.52631579,0.088157895,964,1138
11177,1137.3684210000001,15.52631579,0.108947368,879,1138
11178,1137.3684210000001,15.52631579,0.129736842,818,1138
11179,1137.3684210000001,15.52631579,0.150526316,894,1138
11180,1137.3684210000001,15.52631579,0.171315789,727,1138
11181,1137.3684210000001,15.52631579,0.192105263,772,1138
11182,1137.3684210000001,15.52631579,0.212894737,769,1138
11183,1137.3684210000001,15.52631579,0.233684211,724,1138
11184,1137.3684210000001,15.52631579,0.254473684,641,1138
11185,1137.3684210000001,15.52631579,0.275263158,608,1138
11186,1137.3684210000001,15.52631579,0.296052632,669,1138
11187,1137.3684210000001,15.52631579,0.316842105,628,1138
11188,1137.3684210000001,15.52631579,0.33763157899999996,711,1138
11189,1137.3684210000001,15.52631579,0.358421053,661,1138
11190,1137.3684210000001,15.52631579,0.379210526,698,1138
11191,1137.3684210000001,15.52631579,0.4,729,1138
11192,1137.3684210000001,16.84210526,0.005,3957,1138
11193,1137.3684210000001,16.84210526,0.025789474,1401,1138
11194,1137.3684210000001,16.84210526,0.046578947,1131,1138
11195,1137.3684210000001,16.84210526,0.067368421,994,1138
11196,1137.3684210000001,16.84210526,0.088157895,969,1138
11197,1137.3684210000001,16.84210526,0.108947368,751,1138
11198,1137.3684210000001,16.84210526,0.129736842,871,1138
11199,1137.3684210000001,16.84210526,0.150526316,822,1138
11200,1137.3684210000001,16.84210526,0.171315789,786,1138
11201,1137.3684210000001,16.84210526,0.192105263,710,1138
11202,1137.3684210000001,16.84210526,0.212894737,753,1138
11203,1137.3684210000001,16.84210526,0.233684211,710,1138
11204,1137.3684210000001,16.84210526,0.254473684,721,1138
11205,1137.3684210000001,16.84210526,0.275263158,733,1138
11206,1137.3684210000001,16.84210526,0.296052632,596,1138
11207,1137.3684210000001,16.84210526,0.316842105,627,1138
11208,1137.3684210000001,16.84210526,0.33763157899999996,724,1138
11209,1137.3684210000001,16.84210526,0.358421053,664,1138
11210,1137.3684210000001,16.84210526,0.379210526,722,1138
11211,1137.3684210000001,16.84210526,0.4,679,1138
11212,1137.3684210000001,18.15789474,0.005,4143,1138
11213,1137.3684210000001,18.15789474,0.025789474,1495,1138
11214,1137.3684210000001,18.15789474,0.046578947,1124,1138
11215,1137.3684210000001,18.15789474,0.067368421,846,1138
11216,1137.3684210000001,18.15789474,0.088157895,882,1138
11217,1137.3684210000001,18.15789474,0.108947368,825,1138
11218,1137.3684210000001,18.15789474,0.129736842,804,1138
11219,1137.3684210000001,18.15789474,0.150526316,821,1138
11220,1137.3684210000001,18.15789474,0.171315789,742,1138
11221,1137.3684210000001,18.15789474,0.192105263,777,1138
11222,1137.3684210000001,18.15789474,0.212894737,660,1138
11223,1137.3684210000001,18.15789474,0.233684211,785,1138
11224,1137.3684210000001,18.15789474,0.254473684,666,1138
11225,1137.3684210000001,18.15789474,0.275263158,664,1138
11226,1137.3684210000001,18.15789474,0.296052632,705,1138
11227,1137.3684210000001,18.15789474,0.316842105,643,1138
11228,1137.3684210000001,18.15789474,0.33763157899999996,640,1138
11229,1137.3684210000001,18.15789474,0.358421053,602,1138
11230,1137.3684210000001,18.15789474,0.379210526,644,1138
11231,1137.3684210000001,18.15789474,0.4,649,1138
11232,1137.3684210000001,19.47368421,0.005,4103,1138
11233,1137.3684210000001,19.47368421,0.025789474,1509,1138
11234,1137.3684210000001,19.47368421,0.046578947,1047,1138
11235,1137.3684210000001,19.47368421,0.067368421,930,1138
11236,1137.3684210000001,19.47368421,0.088157895,850,1138
11237,1137.3684210000001,19.47368421,0.108947368,924,1138
11238,1137.3684210000001,19.47368421,0.129736842,713,1138
11239,1137.3684210000001,19.47368421,0.150526316,834,1138
11240,1137.3684210000001,19.47368421,0.171315789,721,1138
11241,1137.3684210000001,19.47368421,0.192105263,695,1138
11242,1137.3684210000001,19.47368421,0.212894737,623,1138
11243,1137.3684210000001,19.47368421,0.233684211,734,1138
