	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
20	600	1951.3707658643677	0.0	5.0	14.0	346.70370575210444	432.11003078189304	1519.2607350824717	0.7307058495652873	0.0	-0.0022454696330229643	-0.002980974225667593	0.0013382269470287535	-0.0022454696330229643	-0.002980974225667593	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	603.8896605369413	0.8900000000000154	0.3399999999999894	0.5599999999999795	0.5	1.0	0.0	0.0	0.35151116951379763	0.0	0.0	0.9999996791151217	1.9559903904452e-07	1.2528583867614976e-07
21	630	1950.8603432749887	0.0	5.0	14.0	354.9017934618167	432.16124861670124	1518.6990946582896	0.7309038669901311	0.0	-0.0017791221720303866	-0.0012223443147757857	0.0006378704601738441	-0.0017791221720303866	-0.0012223443147757857	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	633.9122284932527	0.8900000000000179	0.33999999999999064	0.5599999999999785	0.5	1.0	0.0	0.37970644543714105	0.3503509891512444	0.0025526483726866626	0.0	0.21375910946025317	0.48986935631631656	0.2963715342234302
22	660	1943.3605189997934	0.0	5.0	14.0	357.01223471985384	430.88351864136007	1512.477000358436	0.7307178289185039	0.0	0.00011771786624314484	-0.0008949286590882864	-0.0008006422016746396	0.00011771786624314484	-0.0008949286590882864	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	663.8008053812241	0.8900000000000172	0.33999999999999025	0.5599999999999787	0.5	1.0	0.0	0.010939510939510939	0.34491634491634493	0.09009009009009009	0.0	0.32679628717041587	0.41605885942526866	0.2571448534043156
23	690	1888.2540859765272	0.0	5.0	14.0	335.2690269479157	419.82895238342866	1468.4251335930976	0.7290199319850975	0.0	0.0021254089871799585	0.004861947900883869	-0.0018252210778201031	0.0021254089871799585	0.004861947900883869	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	693.870912738071	0.8900000000000099	0.33999999999998975	0.5599999999999817	0.5	1.0	0.0	0.0	0.3328661527680449	0.08479327259985985	0.0	0.554915712805676	0.2734608275317102	0.17162345966261372
24	720	1879.886471904907	0.0	5.0	14.0	334.0957761265767	418.6273088578384	1461.259163047069	0.7279800816225209	0.0	-0.00034705674435969876	-0.0007732780039499419	-0.003910810884581521	-0.00034705674435969876	-0.0007732780039499419	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	723.799786121132	0.8900000000000068	0.33999999999999025	0.559999999999983	0.5	1.0	0.0	0.0	0.322463768115942	0.02753623188405797	0.0	0.7622647281723167	0.14550862593944505	0.0922266458882381
25	750	1872.7254742270563	0.0	5.0	14.0	337.1838815987569	417.20941352929106	1455.5160606977663	0.7277237682002933	0.0	-0.00140158192939852	-0.0016615797156611313	-0.008264559049467496	-0.00140158192939852	-0.0016615797156611313	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	753.9050837863814	0.8900000000000083	0.33999999999999	0.5599999999999824	0.5	1.0	0.0	0.0	0.31552706552706555	0.004985754985754986	0.0	0.8894364570968859	0.06749908880998502	0.043064454093128035
26	780	1895.4377308793275	0.0	5.0	14.0	350.55559648613115	422.2254731989198	1473.212257680411	0.727924781095287	0.0	-0.00031578025225201213	0.000146004657630873	-0.009243913163226687	-0.00031578025225201213	0.000146004657630873	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	783.9808134542354	0.8900000000000102	0.33999999999998964	0.5599999999999816	0.5	1.0	0.0	0.0	0.3189113747383112	0.0013956734124214933	0.0	0.9513053212429448	0.02970589152903704	0.01898878722801946
27	810	1904.10426080155	0.0	5.0	14.0	360.589388842225	424.054064542966	1480.0501962585877	0.7283245973542759	0.0	0.00035601325777466573	-0.0022685227726598175	-0.011458848197724162	0.00035601325777466573	-0.0022685227726598175	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	813.9254473809003	0.8900000000000127	0.33999999999998926	0.5599999999999806	0.5	1.0	0.0	0.0	0.319755600814664	0.0	0.0	0.9792243755430046	0.012670018684823042	0.008105605772171204
28	840	1910.8015566561496	0.0	5.0	14.0	369.0499451186869	425.4256314827793	1485.3759251733711	0.7289254058875996	0.0	0.0019775234912970557	-0.0008113318524875549	-0.00542689392645247	0.0019775234912970557	-0.0008113318524875549	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	843.9437592443393	0.890000000000015	0.33999999999998914	0.5599999999999797	0.5	1.0	0.0	0.0	0.317911434236616	0.0	0.0	0.9911867840775892	0.005373592792724948	0.00343962312968731
29	870	1901.3770237781184	0.0	5.0	14.0	370.2363309722898	423.227745253973	1478.1492785241485	0.7291194781677858	0.0	-0.00213889037632121	-0.003157360402021405	-0.003908327666622695	-0.00213889037632121	-0.003157360402021405	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	873.8791021618639	0.890000000000018	0.33999999999999064	0.5599999999999785	0.5	1.0	0.0	0.0	0.31760204081632654	0.0	0.0	0.9963091884408026	0.0022501238619538435	0.001440687697242515
